"ComputerName","Log","EventID","Datetime","User","Message"
"MEHRDS-07","Application","1000","13/03/2023 09:20:29","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xbc24
Faulting application start time: 0x01d9558d0cbc3307
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: a47c651b-60ba-4abb-b154-97418abd9dae
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-07","Application","1000","13/03/2023 09:20:14","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xb398
Faulting application start time: 0x01d9558d036740de
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 462fd799-6588-4dae-a7c8-b78ab567fb48
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-73","Application","1000","13/03/2023 09:19:26","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x5b80
Faulting application start time: 0x01d95581db0f0f00
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 069f7571-ae91-4b21-a2db-bfddedd6f6d2
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-67","Application","1000","13/03/2023 09:11:17","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x9300
Faulting application start time: 0x01d9558a94dcd3f1
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 7f6ecadb-9fa5-4a8c-8165-6f1dde00693f
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-03","Application","1000","13/03/2023 09:08:29","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x1ec4
Faulting application start time: 0x01d9558714cb2674
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: 3b301f03-1bb8-48a6-8338-aeba2508fce7
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-69","Application","1000","13/03/2023 09:08:14","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x4b04
Faulting application start time: 0x01d9557f3207cb30
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: c7e90479-13ff-44ef-adec-a101ba1ebaaa
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-31","Application","1000","13/03/2023 09:07:28","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-06","Application","1000","13/03/2023 09:06:24","","Faulting application name: ShellExperienceHost.exe, version: 10.0.14393.2339, time stamp: 0x5b1f1748
Faulting module name: twinapi.appcore.dll, version: 10.0.14393.5127, time stamp: 0x62807100
Exception code: 0xc000027b
Fault offset: 0x0000000000067194
Faulting process id: 0x7e40
Faulting application start time: 0x01d9558b15c10095
Faulting application path: C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
Faulting module path: C:\Windows\System32\twinapi.appcore.dll
Report Id: 7340105a-fcaf-44f4-b5d4-f8aea7c813f5
Faulting package full name: Microsoft.Windows.ShellExperienceHost_10.0.14393.2068_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: App"
"MEHRDS-11","Application","1000","13/03/2023 08:59:08","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x5984
Faulting application start time: 0x01d95583a3971ecb
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 11e411f8-65c8-424b-9a27-503529bbcaac
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-05","Application","1000","13/03/2023 08:55:17","","Faulting application name: ShellExperienceHost.exe, version: 10.0.14393.2339, time stamp: 0x5b1f1748
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b791de
Exception code: 0xc0000005
Fault offset: 0x0000000000013ede
Faulting process id: 0x5d64
Faulting application start time: 0x01d95587d599a982
Faulting application path: C:\WINDOWS\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 12be8a8b-aaae-44f3-8614-79332b9c412c
Faulting package full name: Microsoft.Windows.ShellExperienceHost_10.0.14393.2068_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: App"
"MEHRDS-08","Application","1000","13/03/2023 08:50:38","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x4304
Faulting application start time: 0x01d955800dc41100
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: e59c761f-2bd6-4e8b-bba1-f6ff636c08b0
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-41","Application","1000","13/03/2023 08:48:30","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x5d80
Faulting application start time: 0x01d95584e9461b2f
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: ba2bf450-7c3d-4f6f-b962-c406575bcd47
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-10","Application","1000","13/03/2023 08:42:31","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x3200
Faulting application start time: 0x01d9557592eb6b33
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: f7e88a52-8dc2-4780-81d3-2a1a19ff95ef
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-37","Application","1000","13/03/2023 08:40:12","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x85e0
Faulting application start time: 0x01d955876b83d1d5
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 6316b105-2426-44af-bbb8-7dd8526930dd
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-30","Application","4005","13/03/2023 08:34:20","","The Windows logon process has unexpectedly terminated."
"MEHRDS-47","Application","1000","13/03/2023 08:33:36","","Faulting application name: CefSharp.BrowserSubprocess.exe, version: 101.0.150.0, time stamp: 0xb6eed473
Faulting module name: libcef.dll, version: 101.0.15.0, time stamp: 0x626c7c1b
Exception code: 0x4000001f
Fault offset: 0x029e9fe9
Faulting process id: 0x6030
Faulting application start time: 0x01d955866cb992cb
Faulting application path: C:\netcall\CefSharp.BrowserSubprocess.exe
Faulting module path: C:\netcall\libcef.dll
Report Id: 6da7a21c-747f-4cbf-91e4-325716ccb0cf
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-11","Application","1000","13/03/2023 08:31:48","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x2114
Faulting application start time: 0x01d95578a2533127
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 3749479b-4b53-4f7d-ad7c-bc7afb4df00d
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-20","Application","1000","13/03/2023 08:22:30","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x3730
Faulting application start time: 0x01d9557fb2470c9d
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: e3f43a56-0e4a-4e7b-b4b7-82fcfb3b5743
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-31","Application","1000","13/03/2023 08:21:00","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x3edc
Faulting application start time: 0x01d955844faa3669
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 7ec31f9e-ef0f-481b-94df-96b11f33638c
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-12","Application","1000","13/03/2023 08:15:50","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x4b18
Faulting application start time: 0x01d95583a82ae86b
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 9ede9eae-4ce7-414c-9afc-81ad2e26d8d8
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-75","Application","1000","13/03/2023 08:07:43","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x48e0
Faulting application start time: 0x01d95582e1514952
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: a70a1efc-409e-4acd-a4c4-06954e195777
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-22","Application","1000","13/03/2023 08:04:28","","Faulting application name: SophosNetFilter.exe, version: 1.17.710.0, time stamp: 0x9d848d23
Faulting module name: SophosNetFilter.exe, version: 1.17.710.0, time stamp: 0x9d848d23
Exception code: 0xc0000409
Fault offset: 0x00000000002f5ba5
Faulting process id: 0x24cc
Faulting application start time: 0x01d9554fc0d414ef
Faulting application path: C:\Program Files\Sophos\Sophos Network Threat Protection\SophosNetFilter.exe
Faulting module path: C:\Program Files\Sophos\Sophos Network Threat Protection\SophosNetFilter.exe
Report Id: 98b8e1ce-6802-4573-888f-78f1cb251d56
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-10","Application","1000","13/03/2023 08:01:37","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0023124e
Faulting process id: 0xb74
Faulting application start time: 0x01d95581dc9b5521
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: 55939c4b-e214-488e-808d-9c0ee7644498
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-12","Application","1000","13/03/2023 07:51:41","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x5220
Faulting application start time: 0x01d95580a2b16486
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 438f7102-2d7f-48e3-8963-049ff5c93f32
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-54","Application","1000","13/03/2023 07:35:16","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x49c0
Faulting application start time: 0x01d9557e59db1dd2
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 749ef9f4-deb1-41be-a395-af4c3a421b18
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-54","Application","1000","13/03/2023 07:35:00","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x3220
Faulting application start time: 0x01d9557e5077e9d9
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 6bea02ed-fd11-4d22-9bce-bc2277e1613b
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-54","Application","1000","13/03/2023 07:32:31","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x4e94
Faulting application start time: 0x01d9557df576f7fc
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: fa66ce7f-c759-43c0-aae5-57861047b65b
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
